SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,Source,Plane_RMSD,Plane_MaxDist,Package_Index,Molecule_ID,XYZ_RelPath,Num_Atoms,Num_Heavy_Atoms,Num_Bonds,Net_Formal_Charge,Num_Radical_Electrons,Split_IID,Split_Core_OOD
CS(=O)(=O)Nc1ccc(-c2ccc(NS(C)(=O)=O)s2)s1,bithiophene_C2,NHSO2_direct,C2,C2,nonplanar,-101.0025857397328,original_remaining,0.9168547692903324,1.66009389917995,672,cof_000672,cof_symmetry_pipeline/output/xyz/aug_000702.xyz,32,20,33,0,0,val,train
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)s2)s1,bithiophene_C2,NHacetyl_direct,C2,C2,planar,-6.731499131784222,original_remaining,0.3271615750505372,0.97918707532406,673,cof_000673,cof_symmetry_pipeline/output/xyz/aug_000703.xyz,30,18,31,0,0,train,train
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])s2)s1,bithiophene_C2,NO2_direct,C2,C2v,planar,63.14161257457693,original_remaining,4.538109592457286e-05,8.937977770218097e-05,674,cof_000674,cof_symmetry_pipeline/output/xyz/aug_000704.xyz,20,16,21,0,0,train,train
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,bithiophene_C2,NO2_ph,C2,C2h,planar,128.7111899213188,original_remaining,0.0002567821559531,0.0006363630850563,675,cof_000675,cof_symmetry_pipeline/output/xyz/aug_000705.xyz,40,28,43,0,0,train,train
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc([N+](=O)[O-])cc6)cc5)s4)s3)cc2)cc1,bithiophene_C2,NO2_phph,C2,C2,nonplanar,171.04520443842716,original_remaining,0.7291695803849739,1.5999658118747793,676,cof_000676,cof_symmetry_pipeline/output/xyz/aug_000706.xyz,60,40,65,0,0,train,train
O=COc1ccc(-c2ccc(OC=O)s2)s1,bithiophene_C2,OCHO_direct,C2,C2,planar,27.771654598111247,original_remaining,0.1913422292929369,0.3600412537943569,677,cof_000677,cof_symmetry_pipeline/output/xyz/aug_000707.xyz,22,16,23,0,0,train,train
N#COc1ccc(-c2ccc(OC#N)s2)s1,bithiophene_C2,OCN_direct,C2,C2h,planar,24.74671664071667,original_remaining,2.1976352509862332e-05,4.615833631557015e-05,678,cof_000678,cof_symmetry_pipeline/output/xyz/aug_000708.xyz,20,16,21,0,0,train,train
Oc1ccc(-c2ccc(O)s2)s1,bithiophene_C2,OH_direct,C2,C2,planar,-6.008955807192933,original_remaining,0.2179408424316637,0.35983427474901,679,cof_000679,cof_symmetry_pipeline/output/xyz/aug_000709.xyz,18,12,19,0,0,train,train
Oc1ccc(-c2ccc(-c3ccc(-c4ccc(O)cc4)s3)s2)cc1,bithiophene_C2,OH_ph,C2,C2,nonplanar,37.93635545242114,original_remaining,0.6664159857170597,1.2530927225054485,680,cof_000680,cof_symmetry_pipeline/output/xyz/aug_000710.xyz,38,24,41,0,0,train,train
Oc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(O)cc6)cc5)s4)s3)cc2)cc1,bithiophene_C2,OH_phph,C2,C2,nonplanar,83.3393408423812,original_remaining,0.6359599735910864,1.319609176108732,681,cof_000681,cof_symmetry_pipeline/output/xyz/aug_000711.xyz,58,36,63,0,0,train,train
COc1ccc(-c2ccc(OC)s2)s1,bithiophene_C2,OMe_direct,C2,C2,planar,21.509171967600256,original_remaining,0.4433032322036287,1.1516277507836823,682,cof_000682,cof_symmetry_pipeline/output/xyz/aug_000712.xyz,24,14,25,0,0,train,train
COc1ccc(-c2ccc(-c3ccc(-c4ccc(OC)cc4)s3)s2)cc1,bithiophene_C2,OMe_ph,C2,C2,nonplanar,67.46845372952197,original_remaining,0.6881978153466701,1.3926610648297104,683,cof_000683,cof_symmetry_pipeline/output/xyz/aug_000713.xyz,44,26,47,0,0,train,train
CC(=O)Oc1ccc(-c2ccc(OC(C)=O)s2)s1,bithiophene_C2,Oacetyl_direct,C2,C2,planar,27.161928088112223,original_remaining,0.3789105758047913,1.058590865975321,684,cof_000684,cof_symmetry_pipeline/output/xyz/aug_000714.xyz,28,18,29,0,0,train,train
O=P(O)(O)c1ccc(-c2ccc(P(=O)(O)O)s2)s1,bithiophene_C2,PO3H2_direct,C2,C2,nonplanar,-231.3474787237757,original_remaining,0.6952543884527611,1.5831855255287357,685,cof_000685,cof_symmetry_pipeline/output/xyz/aug_000715.xyz,26,18,27,0,0,train,train
O=P(Cl)(Cl)c1ccc(-c2ccc(P(=O)(Cl)Cl)s2)s1,bithiophene_C2,POCl2_direct,C2,D2h,nonplanar,67.41923672464901,original_remaining,0.6767359431316092,1.5871861160738936,686,cof_000686,cof_symmetry_pipeline/output/xyz/aug_000716.xyz,22,18,23,0,0,train,train
N#CSc1ccc(-c2ccc(SC#N)s2)s1,bithiophene_C2,SCN_direct,C2,C2,nonplanar,15.177792171393632,original_remaining,0.6118509986596972,1.29475890497113,687,cof_000687,cof_symmetry_pipeline/output/xyz/aug_000717.xyz,20,16,21,0,0,train,train
Sc1ccc(-c2ccc(S)s2)s1,bithiophene_C2,SH_direct,C2,C2,planar,6.842615835721106,original_remaining,0.244473891775382,0.3892428842514421,688,cof_000688,cof_symmetry_pipeline/output/xyz/aug_000718.xyz,18,12,19,0,0,train,train
O=S(=O)(Cl)c1ccc(-c2ccc(S(=O)(=O)Cl)s2)s1,bithiophene_C2,SO2Cl_direct,C2,C2,nonplanar,64.77693764401802,original_remaining,0.6689963905326105,1.8952613956688864,689,cof_000689,cof_symmetry_pipeline/output/xyz/aug_000719.xyz,22,18,23,0,0,train,train
NS(=O)(=O)c1ccc(-c2ccc(S(N)(=O)=O)s2)s1,bithiophene_C2,SO2NH2_direct,C2,C2,nonplanar,-121.38491869582826,original_remaining,0.8299901973896076,1.809632613270873,690,cof_000690,cof_symmetry_pipeline/output/xyz/aug_000720.xyz,26,18,27,0,0,val,train
C[Si](C)(C)c1ccc(-c2ccc([Si](C)(C)C)s2)s1,bithiophene_C2,SiMe3_direct,C2,C2,nonplanar,26.733460817222262,original_remaining,1.204757786698353,2.5093464536617853,691,cof_000691,cof_symmetry_pipeline/output/xyz/aug_000721.xyz,40,18,41,0,0,train,train
CC(=O)c1ccc(-c2ccc(C(C)=O)s2)s1,bithiophene_C2,acetyl_direct,C2,C2,planar,48.0040210946341,original_remaining,0.4421339900085954,1.0217046256864788,692,cof_000692,cof_symmetry_pipeline/output/xyz/aug_000722.xyz,26,16,27,0,0,train,train
C#Cc1ccc(-c2ccc(C#C)s2)s1,bithiophene_C2,ethynyl_direct,C2,C2,planar,14.830552837629147,original_remaining,0.2335925858914993,0.4191393051752887,693,cof_000693,cof_symmetry_pipeline/output/xyz/aug_000724.xyz,20,14,21,0,0,train,train
Cc1ccc(-c2ccc(C)s2)s1,bithiophene_C2,methyl_direct,C2,C2,planar,19.365059777636567,original_remaining,0.4367803968764728,1.1005607491486598,694,cof_000694,cof_symmetry_pipeline/output/xyz/aug_000725.xyz,22,12,23,0,0,train,train
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)cc4)s3)s2)cc1,bithiophene_C2,methyl_ph,C2,C2,nonplanar,65.28522849530592,original_remaining,0.6893526503901558,1.2953175220232267,695,cof_000695,cof_symmetry_pipeline/output/xyz/aug_000726.xyz,42,24,45,0,0,train,train
C=Cc1ccc(-c2ccc(C=C)s2)s1,bithiophene_C2,vinyl_direct,C2,C2v,planar,30.629699960604302,original_remaining,0.0001687425453793,0.0002937334033658,696,cof_000696,cof_symmetry_pipeline/output/xyz/aug_000727.xyz,24,14,25,0,0,train,train
OB(O)C#Cc1ccc(C#CB(O)O)cc1,diethynylbenzene_C2,BOH2_direct,C2,C2,planar,9.757080529278271,original_remaining,0.4996654225910674,1.352363699668035,697,cof_000697,cof_symmetry_pipeline/output/xyz/aug_000766.xyz,24,16,24,0,0,train,train
BrC#Cc1ccc(C#CBr)cc1,diethynylbenzene_C2,Br_direct,C2,D2h,planar,14.998170200540372,original_remaining,7.231488201785364e-07,1.8263903237558663e-06,698,cof_000698,cof_symmetry_pipeline/output/xyz/aug_000767.xyz,16,12,16,0,0,train,train
FC(F)(F)C#CC#Cc1ccc(C#CC#CC(F)(F)F)cc1,diethynylbenzene_C2,CCCF3_direct,C2,D2,planar,15.534415319622273,original_remaining,0.4289382567710327,1.2347373856114638,699,cof_000699,cof_symmetry_pipeline/output/xyz/aug_000768.xyz,26,22,26,0,0,train,train
O=CC#CC#Cc1ccc(C#CC#CC=O)cc1,diethynylbenzene_C2,CCCHO_direct,C2,C2,planar,14.403288747069528,original_remaining,0.1121357994173252,0.2861145300408187,700,cof_000700,cof_symmetry_pipeline/output/xyz/aug_000769.xyz,24,18,24,0,0,train,train
N#CC#CC#Cc1ccc(C#CC#CC#N)cc1,diethynylbenzene_C2,CCCN_direct,C2,D2h,planar,14.350397428160765,original_remaining,6.133344132390249e-07,1.4038644446934256e-06,701,cof_000701,cof_symmetry_pipeline/output/xyz/aug_000770.xyz,22,18,22,0,0,train,train
O=C(O)C#CC#Cc1ccc(C#CC#CC(=O)O)cc1,diethynylbenzene_C2,CCCOOH_direct,C2,C2h,planar,-50.046411768279086,original_remaining,0.0241279820069676,0.0698144072418456,702,cof_000702,cof_symmetry_pipeline/output/xyz/aug_000771.xyz,26,20,26,0,0,train,train
COC(=O)C#CC#Cc1ccc(C#CC#CC(=O)OC)cc1,diethynylbenzene_C2,CCCOOMe_direct,C2,C2v,planar,-8.940539869796181,original_remaining,0.3216257881819713,0.9046454447393496,703,cof_000703,cof_symmetry_pipeline/output/xyz/aug_000772.xyz,32,22,32,0,0,train,train
O=C=NC#CC#Cc1ccc(C#CC#CN=C=O)cc1,diethynylbenzene_C2,CCNCO_direct,C2,C2,planar,9.137340807394883,original_remaining,0.0700519414239027,0.2506194926607565,704,cof_000704,cof_symmetry_pipeline/output/xyz/aug_000773.xyz,24,20,24,0,0,train,train
NC#CC#Cc1ccc(C#CC#CN)cc1,diethynylbenzene_C2,CCNH2_direct,C2,C2v,planar,13.586658530601191,original_remaining,0.3356283567378143,0.8420843125645077,705,cof_000705,cof_symmetry_pipeline/output/xyz/aug_000774.xyz,24,16,24,0,0,train,train
O=[N+]([O-])C#CC#Cc1ccc(C#CC#C[N+](=O)[O-])cc1,diethynylbenzene_C2,CCNO2_direct,C2,D2h,planar,14.624608554439046,original_remaining,0.0255662363837766,0.0847341040314729,706,cof_000706,cof_symmetry_pipeline/output/xyz/aug_000775.xyz,24,20,24,0,0,test,train
OC#CC#Cc1ccc(C#CC#CO)cc1,diethynylbenzene_C2,CCOH_direct,C2,C2,planar,14.988605063560607,original_remaining,0.248692324960624,0.7933379081490051,707,cof_000707,cof_symmetry_pipeline/output/xyz/aug_000776.xyz,22,16,22,0,0,train,train
CC(=O)C#CC#Cc1ccc(C#CC#CC(C)=O)cc1,diethynylbenzene_C2,CCacetyl_direct,C2,C2,planar,18.015723041236136,original_remaining,0.3350435248279378,1.0440360480606028,708,cof_000708,cof_symmetry_pipeline/output/xyz/aug_000777.xyz,30,20,30,0,0,train,train
FC(F)(F)C#Cc1ccc(C#CC(F)(F)F)cc1,diethynylbenzene_C2,CF3_direct,C2,C2,planar,25.04589646934126,original_remaining,0.4663251649494375,1.2257965117457612,709,cof_000709,cof_symmetry_pipeline/output/xyz/aug_000778.xyz,22,18,22,0,0,train,train
O=CC#Cc1ccc(C#CC=O)cc1,diethynylbenzene_C2,CHO_direct,C2,C2h,planar,19.199733790179447,original_remaining,4.192650184668345e-06,1.280935255842941e-05,710,cof_000710,cof_symmetry_pipeline/output/xyz/aug_000779.xyz,20,14,20,0,0,test,train
N#CC#Cc1ccc(C#CC#N)cc1,diethynylbenzene_C2,CN_direct,C2,D2h,planar,19.731685984651687,original_remaining,9.117955579819468e-07,1.8050639871702856e-06,711,cof_000711,cof_symmetry_pipeline/output/xyz/aug_000780.xyz,18,14,18,0,0,train,train
O=C(Cl)C#Cc1ccc(C#CC(=O)Cl)cc1,diethynylbenzene_C2,COCl_direct,C2,C2v,planar,21.806016600901632,original_remaining,0.0087414897534427,0.0283944186217779,712,cof_000712,cof_symmetry_pipeline/output/xyz/aug_000781.xyz,20,16,20,0,0,train,train
NC(=O)C#Cc1ccc(C#CC(N)=O)cc1,diethynylbenzene_C2,CONH2_direct,C2,D2h,nonplanar,-64.48526766669868,original_remaining,0.7250828760084884,1.6636506322394768,713,cof_000713,cof_symmetry_pipeline/output/xyz/aug_000782.xyz,24,16,24,0,0,train,train
O=C(O)C#Cc1ccc(C#CC(=O)O)cc1,diethynylbenzene_C2,COOH_direct,C2,C2v,planar,-44.523935578439286,original_remaining,2.4825885314259586e-05,6.095258885085997e-05,714,cof_000714,cof_symmetry_pipeline/output/xyz/aug_000783.xyz,22,16,22,0,0,train,train
COC(=O)C#Cc1ccc(C#CC(=O)OC)cc1,diethynylbenzene_C2,COOMe_direct,C2,C2,planar,-2.7426938512363392,original_remaining,0.4192524669354806,0.8581274477292193,715,cof_000715,cof_symmetry_pipeline/output/xyz/aug_000784.xyz,28,18,28,0,0,train,train
ClC#Cc1ccc(C#CCl)cc1,diethynylbenzene_C2,Cl_direct,C2,D2h,planar,15.29094078411193,original_remaining,8.935330208882706e-07,1.6496595568460393e-06,716,cof_000716,cof_symmetry_pipeline/output/xyz/aug_000785.xyz,16,12,16,0,0,train,train
[N-]=[N+]=NC#Cc1ccc(C#CN=[N+]=[N-])cc1,diethynylbenzene_C2,N3_direct,C2,C2v,planar,8.955002884619063,original_remaining,2.1421161937497758e-05,6.627438893308524e-05,717,cof_000717,cof_symmetry_pipeline/output/xyz/aug_000786.xyz,20,16,20,0,0,train,train
O=C=NC#Cc1ccc(C#CN=C=O)cc1,diethynylbenzene_C2,NCO_direct,C2,C2,planar,7.534167396450154,original_remaining,0.2463541531421046,0.7800463708416452,718,cof_000718,cof_symmetry_pipeline/output/xyz/aug_000787.xyz,20,16,20,0,0,test,train
S=C=NC#Cc1ccc(C#CN=C=S)cc1,diethynylbenzene_C2,NCS_direct,C2,C2,planar,10.972561022085817,original_remaining,0.1410079525807899,0.3905022269689526,719,cof_000719,cof_symmetry_pipeline/output/xyz/aug_000788.xyz,20,16,20,0,0,val,train
NC#Cc1ccc(C#CN)cc1,diethynylbenzene_C2,NH2_direct,C2,C2,planar,6.51665819241479,original_remaining,0.3519474148722669,0.8521944914641298,720,cof_000720,cof_symmetry_pipeline/output/xyz/aug_000789.xyz,20,12,20,0,0,val,train
O=CNC#Cc1ccc(C#CNC=O)cc1,diethynylbenzene_C2,NHCHO_direct,C2,C2h,planar,-16.97774765833087,original_remaining,0.0080106493552057,0.0254614361306311,721,cof_000721,cof_symmetry_pipeline/output/xyz/aug_000790.xyz,24,16,24,0,0,train,train
N#CNC#Cc1ccc(C#CNC#N)cc1,diethynylbenzene_C2,NHCN_direct,C2,C2,planar,-31.754989250797003,original_remaining,0.3233473029269029,0.7950778419621098,722,cof_000722,cof_symmetry_pipeline/output/xyz/aug_000791.xyz,22,16,22,0,0,train,train
CS(=O)(=O)NC#Cc1ccc(C#CNS(C)(=O)=O)cc1,diethynylbenzene_C2,NHSO2_direct,C2,C2,nonplanar,-90.01239615618002,original_remaining,0.9882036983340716,1.8614665364939431,723,cof_000723,cof_symmetry_pipeline/output/xyz/aug_000792.xyz,32,20,32,0,0,train,train
CC(=O)NC#Cc1ccc(C#CNC(C)=O)cc1,diethynylbenzene_C2,NHacetyl_direct,C2,C2,planar,-11.20634701937982,original_remaining,0.3290694058532636,1.038492502817593,724,cof_000724,cof_symmetry_pipeline/output/xyz/aug_000793.xyz,30,18,30,0,0,train,train
O=[N+]([O-])C#Cc1ccc(C#C[N+](=O)[O-])cc1,diethynylbenzene_C2,NO2_direct,C2,D2h,planar,24.504056222592308,original_remaining,1.1956224696410613e-05,3.188978228374495e-05,725,cof_000725,cof_symmetry_pipeline/output/xyz/aug_000794.xyz,20,16,20,0,0,train,train
O=COC#Cc1ccc(C#COC=O)cc1,diethynylbenzene_C2,OCHO_direct,C2,C2v,planar,17.976482344053487,original_remaining,6.269716005114383e-06,2.0040773573093414e-05,726,cof_000726,cof_symmetry_pipeline/output/xyz/aug_000795.xyz,22,16,22,0,0,train,train
N#COC#Cc1ccc(C#COC#N)cc1,diethynylbenzene_C2,OCN_direct,C2,C2h,planar,14.127242782662456,original_remaining,0.0331418052966091,0.0924951245011036,727,cof_000727,cof_symmetry_pipeline/output/xyz/aug_000796.xyz,20,16,20,0,0,train,train
OC#Cc1ccc(C#CO)cc1,diethynylbenzene_C2,OH_direct,C2,C2v,planar,11.44359222172932,original_remaining,0.2885240926917901,0.8160222034276294,728,cof_000728,cof_symmetry_pipeline/output/xyz/aug_000797.xyz,18,12,18,0,0,train,train
COC#Cc1ccc(C#COC)cc1,diethynylbenzene_C2,OMe_direct,C2,C2h,nonplanar,18.88164657085648,original_remaining,0.5297082499203706,0.9869395076739016,729,cof_000729,cof_symmetry_pipeline/output/xyz/aug_000798.xyz,24,14,24,0,0,train,train
CC(=O)OC#Cc1ccc(C#COC(C)=O)cc1,diethynylbenzene_C2,Oacetyl_direct,C2,C2v,planar,17.272728180383847,original_remaining,0.3397393079645899,0.8988778438155949,730,cof_000730,cof_symmetry_pipeline/output/xyz/aug_000799.xyz,28,18,28,0,0,train,train
O=P(Cl)(Cl)C#Cc1ccc(C#CP(=O)(Cl)Cl)cc1,diethynylbenzene_C2,POCl2_direct,C2,D2h,nonplanar,42.4152288192704,original_remaining,0.6848005487783277,1.660897931948862,731,cof_000731,cof_symmetry_pipeline/output/xyz/aug_000801.xyz,22,18,22,0,0,train,train
N#CSC#Cc1ccc(C#CSC#N)cc1,diethynylbenzene_C2,SCN_direct,C2,C2,planar,12.649448235897545,original_remaining,0.1085339368483655,0.2738191563255958,732,cof_000732,cof_symmetry_pipeline/output/xyz/aug_000802.xyz,20,16,20,0,0,train,train
SC#Cc1ccc(C#CS)cc1,diethynylbenzene_C2,SH_direct,C2,C2v,planar,13.324490863945428,original_remaining,0.4189897367321965,1.1850714940642737,733,cof_000733,cof_symmetry_pipeline/output/xyz/aug_000803.xyz,18,12,18,0,0,train,train
O=S(=O)(Cl)C#Cc1ccc(C#CS(=O)(=O)Cl)cc1,diethynylbenzene_C2,SO2Cl_direct,C2,D2h,nonplanar,35.35397161910057,original_remaining,0.6204527531563516,1.72359366442409,734,cof_000734,cof_symmetry_pipeline/output/xyz/aug_000804.xyz,22,18,22,0,0,train,train
NS(=O)(=O)C#Cc1ccc(C#CS(N)(=O)=O)cc1,diethynylbenzene_C2,SO2NH2_direct,C2,C2v,nonplanar,-154.2945446299088,original_remaining,0.8903224745207206,1.730407891253018,735,cof_000735,cof_symmetry_pipeline/output/xyz/aug_000805.xyz,26,18,26,0,0,train,train
O=S(=O)(O)C#Cc1ccc(C#CS(=O)(=O)O)cc1,diethynylbenzene_C2,SO3H_direct,C2,C2,nonplanar,-79.06192757891486,original_remaining,0.7575877070866351,1.8347922055638632,736,cof_000736,cof_symmetry_pipeline/output/xyz/aug_000806.xyz,24,18,24,0,0,train,train
C[Si](C)(C)C#Cc1ccc(C#C[Si](C)(C)C)cc1,diethynylbenzene_C2,SiMe3_direct,C2,C2,nonplanar,15.56978990853604,original_remaining,1.177387649310187,2.4644527876473816,737,cof_000737,cof_symmetry_pipeline/output/xyz/aug_000807.xyz,40,18,40,0,0,train,train
C#CC#Cc1ccc(C#CC#C)cc1,diethynylbenzene_C2,ethynyl_direct,C2,D2h,planar,14.624554090467386,original_remaining,7.161620789256389e-06,1.8619328774338584e-05,738,cof_000738,cof_symmetry_pipeline/output/xyz/aug_000809.xyz,20,14,20,0,0,train,train
CC#Cc1ccc(C#CC)cc1,diethynylbenzene_C2,methyl_direct,C2,C2h,planar,14.978658268840697,original_remaining,0.3776182265584311,0.9418489471993088,739,cof_000739,cof_symmetry_pipeline/output/xyz/aug_000810.xyz,22,12,22,0,0,train,train
C=CC#Cc1ccc(C#CC=C)cc1,diethynylbenzene_C2,vinyl_direct,C2,C2h,nonplanar,19.67136453996075,original_remaining,0.6929516267747794,1.5511830443500942,740,cof_000740,cof_symmetry_pipeline/output/xyz/aug_000811.xyz,24,14,24,0,0,train,train
Brc1ccc(C#Cc2ccc(Br)cc2)cc1,diphenylacetylene_C2,Br_direct,C2,D2d,nonplanar,29.2086931228228,original_remaining,1.0093120122307473,1.5252193582074256,741,cof_000741,cof_symmetry_pipeline/output/xyz/aug_000812.xyz,24,16,25,0,0,train,train
FC(F)(F)C#Cc1ccc(C#Cc2ccc(C#CC(F)(F)F)cc2)cc1,diphenylacetylene_C2,CCCF3_direct,C2,D2,nonplanar,39.573270314089214,original_remaining,0.9270851072966666,1.5268775329506878,742,cof_000742,cof_symmetry_pipeline/output/xyz/aug_000813.xyz,34,26,35,0,0,train,train
O=CC#Cc1ccc(C#Cc2ccc(C#CC=O)cc2)cc1,diphenylacetylene_C2,CCCHO_direct,C2,C2,nonplanar,33.85162907689471,original_remaining,0.5903975422498899,1.0341940937412688,743,cof_000743,cof_symmetry_pipeline/output/xyz/aug_000814.xyz,32,22,33,0,0,train,train
N#CC#Cc1ccc(C#Cc2ccc(C#CC#N)cc2)cc1,diphenylacetylene_C2,CCCN_direct,C2,D2d,nonplanar,34.123700752211974,original_remaining,0.9026749228530904,1.526160161551082,744,cof_000744,cof_symmetry_pipeline/output/xyz/aug_000815.xyz,30,22,31,0,0,train,train
O=C(O)C#Cc1ccc(C#Cc2ccc(C#CC(=O)O)cc2)cc1,diphenylacetylene_C2,CCCOOH_direct,C2,D2,nonplanar,-29.96073916672788,original_remaining,0.8890224260074215,1.582702581003606,745,cof_000745,cof_symmetry_pipeline/output/xyz/aug_000816.xyz,34,24,35,0,0,val,train
COC(=O)C#Cc1ccc(C#Cc2ccc(C#CC(=O)OC)cc2)cc1,diphenylacetylene_C2,CCCOOMe_direct,C2,C2,nonplanar,11.79886698007584,original_remaining,0.7116081995277719,1.3025118630467454,746,cof_000746,cof_symmetry_pipeline/output/xyz/aug_000817.xyz,40,26,41,0,0,test,train
C#Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C#C)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CCH_ph,C2,C2,nonplanar,75.0835158894212,original_remaining,0.7520990992926946,1.6019004849107716,747,cof_000747,cof_symmetry_pipeline/output/xyz/aug_000818.xyz,48,30,51,0,0,train,train
C#Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C#C)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CCH_phph,C2,C2,nonplanar,120.22630845612984,original_remaining,0.8535605830194396,2.1475606127340185,748,cof_000748,cof_symmetry_pipeline/output/xyz/aug_000819.xyz,68,42,73,0,0,val,train
O=C=NC#Cc1ccc(C#Cc2ccc(C#CN=C=O)cc2)cc1,diphenylacetylene_C2,CCNCO_direct,C2,D2,nonplanar,22.00718460237193,original_remaining,0.9237180255162296,1.7417720447085474,749,cof_000749,cof_symmetry_pipeline/output/xyz/aug_000820.xyz,32,24,33,0,0,train,train
NC#Cc1ccc(C#Cc2ccc(C#CN)cc2)cc1,diphenylacetylene_C2,CCNH2_direct,C2,D2,nonplanar,21.08495484211918,original_remaining,0.8234367308121734,1.4769145531150096,750,cof_000750,cof_symmetry_pipeline/output/xyz/aug_000821.xyz,32,20,33,0,0,train,train
O=[N+]([O-])C#Cc1ccc(C#Cc2ccc(C#C[N+](=O)[O-])cc2)cc1,diphenylacetylene_C2,CCNO2_direct,C2,D2d,nonplanar,38.79142722698172,original_remaining,0.905101949220075,1.504773046100363,751,cof_000751,cof_symmetry_pipeline/output/xyz/aug_000822.xyz,32,24,33,0,0,train,train
OC#Cc1ccc(C#Cc2ccc(C#CO)cc2)cc1,diphenylacetylene_C2,CCOH_direct,C2,D2,nonplanar,25.9866174072369,original_remaining,0.9041830760791498,1.585903801884359,752,cof_000752,cof_symmetry_pipeline/output/xyz/aug_000823.xyz,30,20,31,0,0,train,train
CC(=O)C#Cc1ccc(C#Cc2ccc(C#CC(C)=O)cc2)cc1,diphenylacetylene_C2,CCacetyl_direct,C2,D2,nonplanar,37.39457686776036,original_remaining,0.9320830576556622,1.6965427563161866,753,cof_000753,cof_symmetry_pipeline/output/xyz/aug_000824.xyz,38,24,39,0,0,train,train
FC(F)(F)c1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,diphenylacetylene_C2,CF3_direct,C2,D2,nonplanar,85.6366947134729,original_remaining,0.9669599595024376,1.4929102326277135,754,cof_000754,cof_symmetry_pipeline/output/xyz/aug_000825.xyz,30,22,31,0,0,train,train
FC(F)(F)c1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CF3_ph,C2,D2,nonplanar,129.89594873073275,original_remaining,0.738878881431438,1.3485808980057403,755,cof_000755,cof_symmetry_pipeline/output/xyz/aug_000826.xyz,50,34,53,0,0,val,train
O=Cc1ccc(C#Cc2ccc(C=O)cc2)cc1,diphenylacetylene_C2,CHO_direct,C2,D2,nonplanar,60.82898253305165,original_remaining,0.8683354509116304,1.3647390904941246,756,cof_000756,cof_symmetry_pipeline/output/xyz/aug_000827.xyz,28,18,29,0,0,train,train
O=Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CHO_ph,C2,C2,nonplanar,105.66131985929796,original_remaining,0.7434054591741375,1.5681994071973664,757,cof_000757,cof_symmetry_pipeline/output/xyz/aug_000828.xyz,48,30,51,0,0,train,train
O=Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CHO_phph,C2,D2,nonplanar,150.67701794450318,original_remaining,0.98389572678745,1.903016289548372,758,cof_000758,cof_symmetry_pipeline/output/xyz/aug_000829.xyz,68,42,73,0,0,train,train
N#Cc1ccc(C#Cc2ccc(C#N)cc2)cc1,diphenylacetylene_C2,CN_direct,C2,D2d,nonplanar,58.063423104328905,original_remaining,0.9701303834314048,1.5280584542917683,759,cof_000759,cof_symmetry_pipeline/output/xyz/aug_000830.xyz,26,18,27,0,0,train,train
N#Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C#N)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CN_ph,C2,C2,nonplanar,102.6993881560334,original_remaining,0.8325785117580383,1.7667238873473807,760,cof_000760,cof_symmetry_pipeline/output/xyz/aug_000831.xyz,46,30,49,0,0,train,train
N#Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C#N)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CN_phph,C2,C2,nonplanar,147.79150855435918,original_remaining,0.8762582234735697,2.202227808609991,761,cof_000761,cof_symmetry_pipeline/output/xyz/aug_000832.xyz,66,42,71,0,0,train,train
O=C(Cl)c1ccc(C#Cc2ccc(C(=O)Cl)cc2)cc1,diphenylacetylene_C2,COCl_direct,C2,D2,nonplanar,82.24223632374166,original_remaining,0.9643459528858672,1.4883005678715833,762,cof_000762,cof_symmetry_pipeline/output/xyz/aug_000833.xyz,28,20,29,0,0,train,train
NC(=O)c1ccc(C#Cc2ccc(C(N)=O)cc2)cc1,diphenylacetylene_C2,CONH2_direct,C2,C2,nonplanar,7.312815838946935,original_remaining,0.859669224184139,1.5050758166730658,763,cof_000763,cof_symmetry_pipeline/output/xyz/aug_000834.xyz,32,20,33,0,0,val,train
