SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,Source,Plane_RMSD,Plane_MaxDist,Package_Index,Molecule_ID,XYZ_RelPath,Num_Atoms,Num_Heavy_Atoms,Num_Bonds,Net_Formal_Charge,Num_Radical_Electrons,Split_IID,Split_Core_OOD,Legacy_Point_Group,Analyzer_PG,Actual_PG,PG_Exact_Match,PG_Compatible,Actual_Mean_RMS_Error,Actual_Max_RMS_Error,Actual_Max_Atom_Error,Target_Mean_RMS_Error,Target_Max_RMS_Error,Target_Max_Atom_Error,Contains_Sn,UAE_GEOM_Pretrained_Compatible,Core_OOD_Support
N#CNC#Cc1ccc(C#CNC#N)cc1,diethynylbenzene_C2,NHCN_direct,C2,C2,planar,-31.754989250797003,original_remaining,0.3233473029269029,0.7950778419621098,722,cof_000722,cof_symmetry_pipeline/output/xyz/aug_000791.xyz,22,16,22,0,0,train,train,C2,C2,C2,True,True,0.08227112299718178,0.16454224599436357,0.27889046726875577,0.08227112299718178,0.16454224599436357,0.27889046726875577,False,True,standard
CS(=O)(=O)NC#Cc1ccc(C#CNS(C)(=O)=O)cc1,diethynylbenzene_C2,NHSO2_direct,C2,C2,nonplanar,-90.01239615618002,original_remaining,0.9882036983340716,1.8614665364939431,723,cof_000723,cof_symmetry_pipeline/output/xyz/aug_000792.xyz,32,20,32,0,0,train,train,C2,C2,C2,True,True,0.038851820734302434,0.07770364146860487,0.17743238434765815,0.038851820734302434,0.07770364146860487,0.17743238434765815,False,True,standard
CC(=O)NC#Cc1ccc(C#CNC(C)=O)cc1,diethynylbenzene_C2,NHacetyl_direct,C2,C2,planar,-11.20634701937982,original_remaining,0.3290694058532636,1.038492502817593,724,cof_000724,cof_symmetry_pipeline/output/xyz/aug_000793.xyz,30,18,30,0,0,train,train,C2,C2,C2,True,True,0.026381396064324502,0.052762792128649004,0.08827892333495918,0.026381396064324502,0.052762792128649004,0.08827892333495918,False,True,standard
O=[N+]([O-])C#Cc1ccc(C#C[N+](=O)[O-])cc1,diethynylbenzene_C2,NO2_direct,C2,D2h,planar,24.504056222592308,original_remaining,1.1956224696410613e-05,3.188978228374495e-05,725,cof_000725,cof_symmetry_pipeline/output/xyz/aug_000794.xyz,20,16,20,0,0,train,train,D2h,D2h,D2h,False,True,1.6952287130249054e-05,3.0416517215683813e-05,5.485907703993795e-05,1.4882405961818807e-06,2.9764811923637614e-06,4.309747537491773e-06,False,True,standard
O=COC#Cc1ccc(C#COC=O)cc1,diethynylbenzene_C2,OCHO_direct,C2,C2v,planar,17.976482344053487,original_remaining,6.269716005114383e-06,2.004077357309341e-05,726,cof_000726,cof_symmetry_pipeline/output/xyz/aug_000795.xyz,22,16,22,0,0,train,train,C2v,C2v,C2v,False,True,1.2720397675993332e-05,2.148077836703625e-05,3.9294471202218276e-05,5.301035476173699e-06,1.0602070952347397e-05,2.429328135887782e-05,False,True,standard
N#COC#Cc1ccc(C#COC#N)cc1,diethynylbenzene_C2,OCN_direct,C2,C2h,planar,14.127242782662456,original_remaining,0.0331418052966091,0.0924951245011036,727,cof_000727,cof_symmetry_pipeline/output/xyz/aug_000796.xyz,20,16,20,0,0,train,train,C2h,C2h,C2h,False,True,0.03544233521864406,0.06649901374618353,0.17924317155061306,0.0047060867053162585,0.009412173410632517,0.01783213049439342,False,True,standard
OC#Cc1ccc(C#CO)cc1,diethynylbenzene_C2,OH_direct,C2,C2v,planar,11.44359222172932,original_remaining,0.2885240926917901,0.8160222034276294,728,cof_000728,cof_symmetry_pipeline/output/xyz/aug_000797.xyz,18,12,18,0,0,train,train,C2v,C2v,C2v,False,True,6.401127649641383e-06,1.0922472107879943e-05,4.1888814433320205e-05,4.927262400614326e-06,9.854524801228652e-06,2.766947615979944e-05,False,True,standard
COC#Cc1ccc(C#COC)cc1,diethynylbenzene_C2,OMe_direct,C2,C2h,nonplanar,18.88164657085648,original_remaining,0.5297082499203706,0.9869395076739016,729,cof_000729,cof_symmetry_pipeline/output/xyz/aug_000798.xyz,24,14,24,0,0,train,train,C2h,C2h,C2h,False,True,6.14358259325474e-05,0.00010171034355450173,0.00026149174484285453,3.8258090787357136e-05,7.651618157471427e-05,0.00014871980059061364,False,True,standard
CC(=O)OC#Cc1ccc(C#COC(C)=O)cc1,diethynylbenzene_C2,Oacetyl_direct,C2,C2v,planar,17.272728180383847,original_remaining,0.3397393079645899,0.8988778438155949,730,cof_000730,cof_symmetry_pipeline/output/xyz/aug_000799.xyz,28,18,28,0,0,train,train,C2v,C2v,C2v,False,True,5.0164695357492225e-05,8.411128256842396e-05,0.00013862163382542694,2.3174579788548472e-05,4.6349159577096945e-05,0.00011360015312237475,False,True,standard
O=P(Cl)(Cl)C#Cc1ccc(C#CP(=O)(Cl)Cl)cc1,diethynylbenzene_C2,POCl2_direct,C2,D2h,nonplanar,42.4152288192704,original_remaining,0.6848005487783277,1.660897931948862,731,cof_000731,cof_symmetry_pipeline/output/xyz/aug_000801.xyz,22,18,22,0,0,train,train,D2h,D2h,C2h,False,True,0.05217707317265352,0.1004742675015543,0.2052702900922435,0.004042497851198626,0.008084995702397253,0.016849875377060706,False,True,standard
N#CSC#Cc1ccc(C#CSC#N)cc1,diethynylbenzene_C2,SCN_direct,C2,C2,planar,12.649448235897545,original_remaining,0.1085339368483655,0.2738191563255958,732,cof_000732,cof_symmetry_pipeline/output/xyz/aug_000802.xyz,20,16,20,0,0,train,train,C2,C2,C2,True,True,0.02505209007553635,0.0501041801510727,0.10336726171425663,0.02505209007553635,0.0501041801510727,0.10336726171425663,False,True,standard
SC#Cc1ccc(C#CS)cc1,diethynylbenzene_C2,SH_direct,C2,C2v,planar,13.324490863945428,original_remaining,0.4189897367321965,1.1850714940642737,733,cof_000733,cof_symmetry_pipeline/output/xyz/aug_000803.xyz,18,12,18,0,0,train,train,C2v,C2v,C2v,False,True,5.723998301666797e-05,9.49316208991651e-05,0.0003892600567446959,3.0016649607419816e-05,6.003329921483963e-05,0.00016823117118312526,False,True,standard
O=S(=O)(Cl)C#Cc1ccc(C#CS(=O)(=O)Cl)cc1,diethynylbenzene_C2,SO2Cl_direct,C2,D2h,nonplanar,35.35397161910057,original_remaining,0.6204527531563516,1.72359366442409,734,cof_000734,cof_symmetry_pipeline/output/xyz/aug_000804.xyz,22,18,22,0,0,train,train,D2h,D2h,C2h,False,True,3.541674148931782e-05,6.218810620619448e-05,0.0001203650020570529,2.930994545349473e-05,5.861989090698946e-05,0.0001200648493103188,False,True,standard
NS(=O)(=O)C#Cc1ccc(C#CS(N)(=O)=O)cc1,diethynylbenzene_C2,SO2NH2_direct,C2,C2v,nonplanar,-154.2945446299088,original_remaining,0.8903224745207206,1.730407891253018,735,cof_000735,cof_symmetry_pipeline/output/xyz/aug_000805.xyz,26,18,26,0,0,train,train,C2v,C2v,C2v,False,True,0.0011573761518568506,0.0021947237233014673,0.00478092846353842,0.0001274535656433271,0.0002549071312866542,0.00047132339810403113,False,True,standard
O=S(=O)(O)C#Cc1ccc(C#CS(=O)(=O)O)cc1,diethynylbenzene_C2,SO3H_direct,C2,C2,nonplanar,-79.06192757891486,original_remaining,0.7575877070866351,1.8347922055638632,736,cof_000736,cof_symmetry_pipeline/output/xyz/aug_000806.xyz,24,18,24,0,0,train,train,C2,C2,C2,True,True,2.5100779095714153e-06,5.020155819142831e-06,1.3692589158157047e-05,2.5100779095714153e-06,5.020155819142831e-06,1.3692589158157047e-05,False,True,standard
C[Si](C)(C)C#Cc1ccc(C#C[Si](C)(C)C)cc1,diethynylbenzene_C2,SiMe3_direct,C2,C2,nonplanar,15.56978990853604,original_remaining,1.177387649310187,2.4644527876473816,737,cof_000737,cof_symmetry_pipeline/output/xyz/aug_000807.xyz,40,18,40,0,0,train,train,C2,C2,C2,True,True,0.025472847079999722,0.050945694159999444,0.07551413361285018,0.025472847079999722,0.050945694159999444,0.07551413361285018,False,True,standard
C#CC#Cc1ccc(C#CC#C)cc1,diethynylbenzene_C2,ethynyl_direct,C2,D2h,planar,14.624554090467386,original_remaining,7.161620789256389e-06,1.8619328774338584e-05,738,cof_000738,cof_symmetry_pipeline/output/xyz/aug_000809.xyz,20,14,20,0,0,train,train,D2h,D2h,D2h,False,True,1.0373841389321377e-05,1.598260758209518e-05,4.427211201572745e-05,5.566501727504479e-06,1.1133003455008959e-05,2.2948943882643172e-05,False,True,standard
CC#Cc1ccc(C#CC)cc1,diethynylbenzene_C2,methyl_direct,C2,C2h,planar,14.978658268840697,original_remaining,0.3776182265584311,0.9418489471993088,739,cof_000739,cof_symmetry_pipeline/output/xyz/aug_000810.xyz,22,12,22,0,0,train,train,C2h,C2h,C2h,False,True,0.0593172763095077,0.10542418100001821,0.25215410521580706,0.015497523224390278,0.030995046448780556,0.05935372000534197,False,True,standard
C=CC#Cc1ccc(C#CC=C)cc1,diethynylbenzene_C2,vinyl_direct,C2,C2h,nonplanar,19.67136453996075,original_remaining,0.6929516267747794,1.5511830443500942,740,cof_000740,cof_symmetry_pipeline/output/xyz/aug_000811.xyz,24,14,24,0,0,train,train,C2h,C2h,C2h,False,True,0.002153281187615325,0.0037378101483100373,0.010733898085687118,0.0017340490306479938,0.0034680980612959876,0.0073754128672467514,False,True,standard
Brc1ccc(C#Cc2ccc(Br)cc2)cc1,diphenylacetylene_C2,Br_direct,C2,D2d,nonplanar,29.2086931228228,original_remaining,1.0093120122307473,1.5252193582074256,741,cof_000741,cof_symmetry_pipeline/output/xyz/aug_000812.xyz,24,16,25,0,0,train,train,D2d,D2d,D2d,False,True,0.00019875971932493605,0.0003789343791586505,0.000605001210977124,5.07658635284785e-06,1.01531727056957e-05,1.8922688409336154e-05,False,True,standard
FC(F)(F)C#Cc1ccc(C#Cc2ccc(C#CC(F)(F)F)cc2)cc1,diphenylacetylene_C2,CCCF3_direct,C2,D2,nonplanar,39.573270314089214,original_remaining,0.9270851072966666,1.5268775329506878,742,cof_000742,cof_symmetry_pipeline/output/xyz/aug_000813.xyz,34,26,35,0,0,train,train,D2,D2,C2,True,True,0.03367091512070948,0.06734183024141896,0.16092928683008925,0.03367091512070948,0.06734183024141896,0.16092928683008925,False,True,standard
O=CC#Cc1ccc(C#Cc2ccc(C#CC=O)cc2)cc1,diphenylacetylene_C2,CCCHO_direct,C2,C2,nonplanar,33.85162907689471,original_remaining,0.5903975422498899,1.0341940937412688,743,cof_000743,cof_symmetry_pipeline/output/xyz/aug_000814.xyz,32,22,33,0,0,train,train,C2,C2,C2,True,True,0.021530708558491877,0.043061417116983754,0.10726317433191657,0.021530708558491877,0.043061417116983754,0.10726317433191657,False,True,standard
N#CC#Cc1ccc(C#Cc2ccc(C#CC#N)cc2)cc1,diphenylacetylene_C2,CCCN_direct,C2,D2d,nonplanar,34.123700752211974,original_remaining,0.9026749228530904,1.526160161551082,744,cof_000744,cof_symmetry_pipeline/output/xyz/aug_000815.xyz,30,22,31,0,0,train,train,D2d,D2d,D2d,False,True,3.178190507492359e-05,4.9834671456736035e-05,9.12214924487004e-05,1.0892135683495264e-05,2.1784271366990528e-05,4.6224483591711756e-05,False,True,standard
O=C(O)C#Cc1ccc(C#Cc2ccc(C#CC(=O)O)cc2)cc1,diphenylacetylene_C2,CCCOOH_direct,C2,D2,nonplanar,-29.96073916672788,original_remaining,0.8890224260074215,1.582702581003606,745,cof_000745,cof_symmetry_pipeline/output/xyz/aug_000816.xyz,34,24,35,0,0,val,train,D2,D2,C2,True,True,0.07673689148402894,0.1534737829680579,0.2773994715926422,0.07673689148402894,0.1534737829680579,0.2773994715926422,False,True,standard
COC(=O)C#Cc1ccc(C#Cc2ccc(C#CC(=O)OC)cc2)cc1,diphenylacetylene_C2,CCCOOMe_direct,C2,C2,nonplanar,11.79886698007584,original_remaining,0.7116081995277719,1.3025118630467454,746,cof_000746,cof_symmetry_pipeline/output/xyz/aug_000817.xyz,40,26,41,0,0,test,train,C2,C2,C2,True,True,0.0042145144339511146,0.008429028867902229,0.013235369925680984,0.0042145144339511146,0.008429028867902229,0.013235369925680984,False,True,standard
C#Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C#C)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CCH_ph,C2,C2,nonplanar,75.0835158894212,original_remaining,0.7520990992926946,1.6019004849107716,747,cof_000747,cof_symmetry_pipeline/output/xyz/aug_000818.xyz,48,30,51,0,0,train,train,C2,C2,C2,True,True,0.0034911102059701875,0.006982220411940375,0.017457397766075928,0.0034911102059701875,0.006982220411940375,0.017457397766075928,False,True,standard
C#Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C#C)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CCH_phph,C2,C2,nonplanar,120.22630845612984,original_remaining,0.8535605830194396,2.1475606127340185,748,cof_000748,cof_symmetry_pipeline/output/xyz/aug_000819.xyz,68,42,73,0,0,val,train,C2,C2,C2,True,True,0.0121574412209646,0.0243148824419292,0.05632082925767157,0.0121574412209646,0.0243148824419292,0.05632082925767157,False,True,standard
O=C=NC#Cc1ccc(C#Cc2ccc(C#CN=C=O)cc2)cc1,diphenylacetylene_C2,CCNCO_direct,C2,D2,nonplanar,22.00718460237193,original_remaining,0.9237180255162296,1.7417720447085474,749,cof_000749,cof_symmetry_pipeline/output/xyz/aug_000820.xyz,32,24,33,0,0,train,train,D2,D2,C2,True,True,0.044973813968059294,0.08994762793611859,0.15799739945921,0.044973813968059294,0.08994762793611859,0.15799739945921,False,True,standard
NC#Cc1ccc(C#Cc2ccc(C#CN)cc2)cc1,diphenylacetylene_C2,CCNH2_direct,C2,D2,nonplanar,21.08495484211918,original_remaining,0.8234367308121734,1.4769145531150096,750,cof_000750,cof_symmetry_pipeline/output/xyz/aug_000821.xyz,32,20,33,0,0,train,train,D2,D2,C2,True,True,0.04280432468681546,0.08560864937363093,0.2412571242469048,0.04280432468681546,0.08560864937363093,0.2412571242469048,False,True,standard
O=[N+]([O-])C#Cc1ccc(C#Cc2ccc(C#C[N+](=O)[O-])cc2)cc1,diphenylacetylene_C2,CCNO2_direct,C2,D2d,nonplanar,38.79142722698172,original_remaining,0.905101949220075,1.504773046100363,751,cof_000751,cof_symmetry_pipeline/output/xyz/aug_000822.xyz,32,24,33,0,0,train,train,D2d,D2d,D2d,False,True,0.039984005147372804,0.06640010846270838,0.16086272660199244,0.0007134879960194996,0.0014269759920389992,0.0025928599619448258,False,True,standard
OC#Cc1ccc(C#Cc2ccc(C#CO)cc2)cc1,diphenylacetylene_C2,CCOH_direct,C2,D2,nonplanar,25.9866174072369,original_remaining,0.9041830760791498,1.585903801884359,752,cof_000752,cof_symmetry_pipeline/output/xyz/aug_000823.xyz,30,20,31,0,0,train,train,D2,D2,C2,True,True,0.012128606281243935,0.02425721256248787,0.04173585300181335,0.012128606281243935,0.02425721256248787,0.04173585300181335,False,True,standard
CC(=O)C#Cc1ccc(C#Cc2ccc(C#CC(C)=O)cc2)cc1,diphenylacetylene_C2,CCacetyl_direct,C2,D2,nonplanar,37.39457686776036,original_remaining,0.9320830576556622,1.6965427563161866,753,cof_000753,cof_symmetry_pipeline/output/xyz/aug_000824.xyz,38,24,39,0,0,train,train,D2,D2,C2,True,True,0.01665780085330598,0.03331560170661196,0.06424130482885601,0.01665780085330598,0.03331560170661196,0.06424130482885601,False,True,standard
FC(F)(F)c1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,diphenylacetylene_C2,CF3_direct,C2,D2,nonplanar,85.6366947134729,original_remaining,0.9669599595024376,1.4929102326277135,754,cof_000754,cof_symmetry_pipeline/output/xyz/aug_000825.xyz,30,22,31,0,0,train,train,D2,D2,C2,True,True,0.0021839730809509288,0.0043679461619018575,0.010147597960180783,0.0021839730809509288,0.0043679461619018575,0.010147597960180783,False,True,standard
FC(F)(F)c1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CF3_ph,C2,D2,nonplanar,129.89594873073275,original_remaining,0.738878881431438,1.3485808980057403,755,cof_000755,cof_symmetry_pipeline/output/xyz/aug_000826.xyz,50,34,53,0,0,val,train,D2,D2,C2,True,True,0.011592800312750305,0.02318560062550061,0.07607974616226167,0.011592800312750305,0.02318560062550061,0.07607974616226167,False,True,standard
O=Cc1ccc(C#Cc2ccc(C=O)cc2)cc1,diphenylacetylene_C2,CHO_direct,C2,D2,nonplanar,60.82898253305165,original_remaining,0.8683354509116304,1.3647390904941246,756,cof_000756,cof_symmetry_pipeline/output/xyz/aug_000827.xyz,28,18,29,0,0,train,train,D2,D2,C2,True,True,1.210228377505609e-05,2.420456755011218e-05,4.5045281790547886e-05,1.210228377505609e-05,2.420456755011218e-05,4.5045281790547886e-05,False,True,standard
O=Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CHO_ph,C2,C2,nonplanar,105.66131985929796,original_remaining,0.7434054591741375,1.5681994071973664,757,cof_000757,cof_symmetry_pipeline/output/xyz/aug_000828.xyz,48,30,51,0,0,train,train,C2,C2,C2,True,True,0.0021905512594187744,0.004381102518837549,0.009845990352523024,0.0021905512594187744,0.004381102518837549,0.009845990352523024,False,True,standard
O=Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CHO_phph,C2,D2,nonplanar,150.67701794450318,original_remaining,0.98389572678745,1.903016289548372,758,cof_000758,cof_symmetry_pipeline/output/xyz/aug_000829.xyz,68,42,73,0,0,train,train,D2,D2,C2,True,True,0.03459908959113539,0.06919817918227078,0.12009125647667844,0.03459908959113539,0.06919817918227078,0.12009125647667844,False,True,standard
N#Cc1ccc(C#Cc2ccc(C#N)cc2)cc1,diphenylacetylene_C2,CN_direct,C2,D2d,nonplanar,58.063423104328905,original_remaining,0.9701303834314048,1.5280584542917683,759,cof_000759,cof_symmetry_pipeline/output/xyz/aug_000830.xyz,26,18,27,0,0,train,train,D2d,D2d,D2d,False,True,2.3189676241886765e-05,3.8971366770930376e-05,7.997654508504648e-05,3.236396638621011e-06,6.472793277242022e-06,1.3427633982791936e-05,False,True,standard
N#Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C#N)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CN_ph,C2,C2,nonplanar,102.6993881560334,original_remaining,0.8325785117580383,1.7667238873473807,760,cof_000760,cof_symmetry_pipeline/output/xyz/aug_000831.xyz,46,30,49,0,0,train,train,C2,C2,C2,True,True,0.011459068673339859,0.022918137346679718,0.05231508664706794,0.011459068673339859,0.022918137346679718,0.05231508664706794,False,True,standard
N#Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C#N)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,CN_phph,C2,C2,nonplanar,147.79150855435918,original_remaining,0.8762582234735697,2.202227808609991,761,cof_000761,cof_symmetry_pipeline/output/xyz/aug_000832.xyz,66,42,71,0,0,train,train,C2,C2,C2,True,True,0.06603190042951698,0.13206380085903396,0.27978946230406154,0.06603190042951698,0.13206380085903396,0.27978946230406154,False,True,standard
O=C(Cl)c1ccc(C#Cc2ccc(C(=O)Cl)cc2)cc1,diphenylacetylene_C2,COCl_direct,C2,D2,nonplanar,82.24223632374166,original_remaining,0.9643459528858672,1.4883005678715833,762,cof_000762,cof_symmetry_pipeline/output/xyz/aug_000833.xyz,28,20,29,0,0,train,train,D2,D2,C2,True,True,0.00013888224140935074,0.0002777644828187015,0.00042869870811817513,0.00013888224140935074,0.0002777644828187015,0.00042869870811817513,False,True,standard
NC(=O)c1ccc(C#Cc2ccc(C(N)=O)cc2)cc1,diphenylacetylene_C2,CONH2_direct,C2,C2,nonplanar,7.312815838946935,original_remaining,0.859669224184139,1.5050758166730658,763,cof_000763,cof_symmetry_pipeline/output/xyz/aug_000834.xyz,32,20,33,0,0,val,train,C2,C2,C2,True,True,0.0035665309528483033,0.007133061905696607,0.012564552366330679,0.0035665309528483033,0.007133061905696607,0.012564552366330679,False,True,standard
O=C(O)c1ccc(C#Cc2ccc(C(=O)O)cc2)cc1,diphenylacetylene_C2,COOH_direct,C2,D2,nonplanar,21.15083651726633,original_remaining,0.9526298239419072,1.5567988772633294,764,cof_000764,cof_symmetry_pipeline/output/xyz/aug_000835.xyz,30,20,31,0,0,train,train,D2,D2,C2,True,True,2.0980799045639888e-05,4.1961598091279777e-05,7.490512370406734e-05,2.0980799045639888e-05,4.1961598091279777e-05,7.490512370406734e-05,False,True,standard
O=C(O)c1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C(=O)O)cc4)cc3)cc2)cc1,diphenylacetylene_C2,COOH_ph,C2,C2,nonplanar,66.10627353502849,original_remaining,0.6636656484042206,1.1717652433229082,765,cof_000765,cof_symmetry_pipeline/output/xyz/aug_000836.xyz,50,32,53,0,0,train,train,C2,C2,C2,True,True,0.006761640293071125,0.01352328058614225,0.029377427098136708,0.006761640293071125,0.01352328058614225,0.029377427098136708,False,True,standard
COC(=O)c1ccc(C#Cc2ccc(C(=O)OC)cc2)cc1,diphenylacetylene_C2,COOMe_direct,C2,C2,nonplanar,58.40641912794269,original_remaining,0.7993332299254065,1.366468311201159,766,cof_000766,cof_symmetry_pipeline/output/xyz/aug_000837.xyz,36,22,37,0,0,train,train,C2,C2,C2,True,True,0.010506254482998398,0.021012508965996796,0.04299128253343742,0.010506254482998398,0.021012508965996796,0.04299128253343742,False,True,standard
Clc1ccc(C#Cc2ccc(Cl)cc2)cc1,diphenylacetylene_C2,Cl_direct,C2,D2d,nonplanar,27.722883645264247,original_remaining,1.0090064061830522,1.5254476040335203,767,cof_000767,cof_symmetry_pipeline/output/xyz/aug_000838.xyz,24,16,25,0,0,train,train,D2d,D2d,D2d,False,True,1.1156633510145255e-05,1.790229114029524e-05,4.11454489768472e-05,2.809166063199217e-06,5.618332126398434e-06,1.2333101720340528e-05,False,True,standard
Clc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cc3)cc2)cc1,diphenylacetylene_C2,Cl_ph,C2,C2,nonplanar,72.97552499689567,original_remaining,0.936194136840906,1.910061615304508,768,cof_000768,cof_symmetry_pipeline/output/xyz/aug_000839.xyz,44,28,47,0,0,train,train,C2,C2,C2,True,True,0.004195620849025571,0.008391241698051142,0.017363409350969358,0.004195620849025571,0.008391241698051142,0.017363409350969358,False,True,standard
Ic1ccc(C#Cc2ccc(I)cc2)cc1,diphenylacetylene_C2,I_direct,C2,D2d,nonplanar,30.82848937178995,original_remaining,1.0099230394226026,1.5400471275625414,769,cof_000769,cof_symmetry_pipeline/output/xyz/aug_000840.xyz,24,16,25,0,0,test,train,D2d,D2d,D2d,False,True,1.6150217754012575e-05,2.495226522967321e-05,5.0013135648008156e-05,2.96675623136165e-06,5.9335124627233e-06,1.104930675708483e-05,False,True,standard
[N-]=[N+]=Nc1ccc(C#Cc2ccc(N=[N+]=[N-])cc2)cc1,diphenylacetylene_C2,N3_direct,C2,D2,nonplanar,15.65984074541913,original_remaining,0.9940572814215948,1.8261635361550304,770,cof_000770,cof_symmetry_pipeline/output/xyz/aug_000841.xyz,28,20,29,0,0,train,train,D2,D2,C2,True,True,0.01296041838629455,0.0259208367725891,0.04471738375760437,0.01296041838629455,0.0259208367725891,0.04471738375760437,False,True,standard
[N-]=[N+]=Nc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(N=[N+]=[N-])cc4)cc3)cc2)cc1,diphenylacetylene_C2,N3_ph,C2,D2,nonplanar,60.985877575158085,original_remaining,0.798327834710852,1.890605653111215,771,cof_000771,cof_symmetry_pipeline/output/xyz/aug_000842.xyz,48,32,51,0,0,train,train,D2,D2,C2,True,True,0.02639825227389291,0.05279650454778582,0.08902520059268017,0.02639825227389291,0.05279650454778582,0.08902520059268017,False,True,standard
O=C=Nc1ccc(C#Cc2ccc(N=C=O)cc2)cc1,diphenylacetylene_C2,NCO_direct,C2,D2,nonplanar,17.45640195693712,original_remaining,1.0136478329226393,1.8967254761540684,772,cof_000772,cof_symmetry_pipeline/output/xyz/aug_000843.xyz,28,20,29,0,0,train,train,D2,D2,C2,True,True,0.0007042457203830571,0.0014084914407661141,0.0022998657753457953,0.0007042457203830571,0.0014084914407661141,0.0022998657753457953,False,True,standard
S=C=Nc1ccc(C#Cc2ccc(N=C=S)cc2)cc1,diphenylacetylene_C2,NCS_direct,C2,D2,nonplanar,21.01032527436443,original_remaining,1.0347495828021056,1.881873525907689,773,cof_000773,cof_symmetry_pipeline/output/xyz/aug_000844.xyz,28,20,29,0,0,train,train,D2,D2,C2,True,True,2.0240238934142897e-05,4.0480477868285794e-05,5.8864809324807784e-05,2.0240238934142897e-05,4.0480477868285794e-05,5.8864809324807784e-05,False,True,standard
Nc1ccc(C#Cc2ccc(N)cc2)cc1,diphenylacetylene_C2,NH2_direct,C2,D2,nonplanar,10.255414873867458,original_remaining,0.9448815312921096,1.565674761957811,774,cof_000774,cof_symmetry_pipeline/output/xyz/aug_000845.xyz,28,16,29,0,0,train,train,D2,D2,C2,True,True,1.2430615794464131e-06,2.4861231588928262e-06,4.49198972736127e-06,1.2430615794464131e-06,2.4861231588928262e-06,4.49198972736127e-06,False,True,standard
Nc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,diphenylacetylene_C2,NH2_ph,C2,C2,nonplanar,55.820571973905686,original_remaining,0.7582786344232925,1.617578771802624,775,cof_000775,cof_symmetry_pipeline/output/xyz/aug_000846.xyz,48,28,51,0,0,train,train,C2,C2,C2,True,True,3.6276593288459196e-05,7.255318657691839e-05,0.00016782682113329354,3.6276593288459196e-05,7.255318657691839e-05,0.00016782682113329354,False,True,standard
Nc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(N)cc6)cc5)cc4)cc3)cc2)cc1,diphenylacetylene_C2,NH2_phph,C2,D2,nonplanar,101.0693849894931,original_remaining,0.6307134498103141,1.3461361900258428,776,cof_000776,cof_symmetry_pipeline/output/xyz/aug_000847.xyz,68,40,73,0,0,train,train,D2,D2,C2,True,True,0.0734846807772876,0.1469693615545752,0.2679282753274493,0.0734846807772876,0.1469693615545752,0.2679282753274493,False,True,standard
O=CNc1ccc(C#Cc2ccc(NC=O)cc2)cc1,diphenylacetylene_C2,NHCHO_direct,C2,C2,nonplanar,-10.012949119109653,original_remaining,0.7236605917188783,1.2100015096003114,777,cof_000777,cof_symmetry_pipeline/output/xyz/aug_000848.xyz,32,20,33,0,0,train,train,C2,C2,C2,True,True,0.0006856041336475181,0.0013712082672950362,0.0020899963564703808,0.0006856041336475181,0.0013712082672950362,0.0020899963564703808,False,True,standard
N#CNc1ccc(C#Cc2ccc(NC#N)cc2)cc1,diphenylacetylene_C2,NHCN_direct,C2,C2,nonplanar,-25.945034360336244,original_remaining,0.9931201572560074,1.6915825010686525,778,cof_000778,cof_symmetry_pipeline/output/xyz/aug_000849.xyz,30,20,31,0,0,train,train,C2,C2,C2,True,True,0.0007696689097850326,0.0015393378195700652,0.0028674767308610755,0.0007696689097850326,0.0015393378195700652,0.0028674767308610755,False,True,standard
CS(=O)(=O)Nc1ccc(C#Cc2ccc(NS(C)(=O)=O)cc2)cc1,diphenylacetylene_C2,NHSO2_direct,C2,D2,nonplanar,-77.90570474706507,original_remaining,1.2106448978698403,2.722318222756212,779,cof_000779,cof_symmetry_pipeline/output/xyz/aug_000850.xyz,40,24,41,0,0,train,train,D2,D2,C2,True,True,0.008269757042166813,0.016539514084333625,0.03390708491639998,0.008269757042166813,0.016539514084333625,0.03390708491639998,False,True,standard
